account_id,metric_time,readingownedbook,ebookdownloaded,readingfreepreview,highlightcreated,freecontentcheckout,readingopenchapter,producttoclivebooklinkopened,livebooklogin
3be658a0dd102d33a1a8267046c451c9,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3be6afdd60a5bf14f0af7f1da805ad56,2020-05-16 00:00:00,0,0,0,0,4,0,0,0
3be8c5a2de16b6f6db589e236b080448,2020-05-16 00:00:00,1,2,0,0,2,0,0,1
3be989c5ab6469ac508d6eb759019f35,2020-05-16 00:00:00,0,0,8,0,0,0,0,4
3beda4e8abf8c0a4d6df25c0a3fd1408,2020-05-16 00:00:00,23,1,0,0,0,0,0,3
3bef35f9bce29766757f14d3d5885b55,2020-05-16 00:00:00,0,7,0,0,0,0,0,0
3bf07985bf8a5a37fcf65989269e8edc,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3bf37e07f596aee7059c80d2f8c82367,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3bf420e5c49c2131aaabe1c03fa91a1b,2020-05-16 00:00:00,26,28,0,11,0,9,2,1
3bf447efaccb566da182b5c8be2f15b5,2020-05-16 00:00:00,0,0,0,0,0,3,0,1
3bf5f6e7a0f69b378b79e95a6a478976,2020-05-16 00:00:00,0,5,0,0,0,0,0,0
3bf6e17bbaafefdd6f50badee9b94565,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3bf8459ebbf50de1e16f5f37cf3286f6,2020-05-16 00:00:00,0,0,2,0,8,3,3,0
3bf84bfe6c4ec489bc6c46bae53efdd7,2020-05-16 00:00:00,0,0,2,0,0,14,2,1
3bf9ae769efb6bae428ef77a8c006cc2,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3bfa86a93e62bf8a0b35cb4aebe50ba1,2020-05-16 00:00:00,0,0,3,0,0,0,3,1
3bfb7a78ed2dd79b25b12d64db3a95d7,2020-05-16 00:00:00,0,0,5,0,0,0,3,2
3bfd9118add63f3eb5288f300e364c95,2020-05-16 00:00:00,0,0,8,0,0,3,0,2
3bfd93abaf9298e2db91a0e723aa9898,2020-05-16 00:00:00,13,0,0,0,0,0,0,1
3bff2d4c520028926cf9104db565a985,2020-05-16 00:00:00,0,0,14,0,0,0,1,1
3bfff053fa509467d77647ce21dea7eb,2020-05-16 00:00:00,0,3,0,0,0,5,1,1
3c018caf876bfb640c2a807e6530a3ba,2020-05-16 00:00:00,3,2,0,0,0,0,1,1
3c02e7e9c2b064ee3e96e83b9777dde4,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c03b94d01901265cb12eb62ee9278ea,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c051fbd989414ad43f7c62421491ea1,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c053666271d0d4f874e31e15fbeb082,2020-05-16 00:00:00,6,0,0,0,0,0,0,0
3c06d1c1f8a22acf20f917f6ab7ed1f0,2020-05-16 00:00:00,35,0,0,0,0,0,1,2
3c079fd1c457f924e2a15656e8f48b7f,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c080eb552c972b59cd6687a7f5a2612,2020-05-16 00:00:00,0,0,8,0,0,0,0,2
3c08e2f6f90a686abcc39acfec260d2c,2020-05-16 00:00:00,0,0,2,0,0,0,0,0
3c08e41cfd30b4b3a33056541c159d41,2020-05-16 00:00:00,0,0,7,0,0,0,1,1
3c0a23e66e3e08bf09770ecdc02119ac,2020-05-16 00:00:00,1,0,0,0,0,0,0,1
3c0aef10b3247f7da607ee413c800942,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c0c458276555d423e9192849ba7e210,2020-05-16 00:00:00,0,0,0,0,0,1,2,1
3c0cddf4d7ffa09babe859cf5c71d898,2020-05-16 00:00:00,19,6,0,0,1,0,0,2
3c0d29649daf99aea32c1dd4e33b046f,2020-05-16 00:00:00,0,6,0,0,0,0,0,0
3c0de3fec9ab8a3df01109251f137119,2020-05-16 00:00:00,0,5,0,0,0,0,0,0
3c0f06806c7ec163c5f3cfb823dcf383,2020-05-16 00:00:00,3,0,0,0,1,0,0,0
3c0f0ddacaeb0eaf3c49649d28900273,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c0f4f474d832af07b326994f3b2f1dd,2020-05-16 00:00:00,0,4,0,0,1,0,0,0
3c0f54fd01aca4dc3fb5c51e9b02dafe,2020-05-16 00:00:00,0,0,0,0,0,8,1,0
3c10e0f817fde15a83d505cd292fdb38,2020-05-16 00:00:00,0,0,0,0,0,0,0,3
3c1171873f47cab155670e4f171ce6cd,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c11b06a39962827e21ddff5932f5262,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3c12034f18e99467770de60d8f6f0e09,2020-05-16 00:00:00,0,0,3,0,1,0,1,0
3c126f5a39f5dfe291773b12c6ea385d,2020-05-16 00:00:00,4,6,0,0,5,0,0,0
3c1284418a4b36effeb9814d1daabc22,2020-05-16 00:00:00,0,0,0,0,0,0,0,2
3c14fc27d362822fc3c41be6c9102088,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c188bd49a3b8625a5517406dcf48991,2020-05-16 00:00:00,8,1,0,0,0,0,0,0
3c18e82584ae7c881465e38277399133,2020-05-16 00:00:00,0,0,7,0,0,10,0,1
3c199cf9463828fc11d27fee64f9825f,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c19a43ac3214ee35e66747e4424b2d1,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c1bde8041f74b9a9dc6ae8ce744c8e2,2020-05-16 00:00:00,0,0,8,0,0,0,0,1
3c1c4e8082438d3b946dac341b529bff,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c1c636b4f525fb2ea49d3e25039a22b,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c1cd4bd3a6fa919712da2c0054f2cae,2020-05-16 00:00:00,0,2,0,0,0,2,0,0
3c1e385ad5698bf5fa695daa6423e005,2020-05-16 00:00:00,3,0,2,0,1,0,3,0
3c2039db61fe90adf34f25f38deb893a,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c22b36eaa54477ea4e2eecc301d5111,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3c22f9106abf1b2a76ad3142cabf6454,2020-05-16 00:00:00,0,0,6,0,0,0,0,1
3c23dff1d93f7bed77fef904fbcad0a8,2020-05-16 00:00:00,3,0,0,0,0,0,0,0
3c25c24ab47de7aeb4199c25a2c2234a,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c270833abebdada03d29d0d7101426e,2020-05-16 00:00:00,26,0,0,0,0,0,0,1
3c275bf203ea1783b2509add009f34c2,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c2c55a96a88f30430d663c909da3b19,2020-05-16 00:00:00,0,0,10,0,0,8,1,0
3c2d03560d88d5537a3084a7b60dbd7b,2020-05-16 00:00:00,0,0,3,0,0,5,0,1
3c2d379277ca5dd9352bb90d63c9e8fd,2020-05-16 00:00:00,1,2,3,0,0,0,0,1
3c30dea31df7c7f013b9692d65bf325c,2020-05-16 00:00:00,3,1,0,0,0,0,2,1
3c34117beb044b7a1c1d77a19cc8841e,2020-05-16 00:00:00,45,5,0,0,1,8,4,3
3c355dd26b933ea7f7b5ff13679c0fce,2020-05-16 00:00:00,0,17,0,0,0,0,0,0
3c36375f9aa6afab97895ea5849f440e,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c363b58f1a6b7d0c5af1a5fb9547e00,2020-05-16 00:00:00,0,0,8,0,0,0,0,2
3c36ccea7b49abb93299ae2e40720e46,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c377bd3a0e834f2f5ce74208c9653e0,2020-05-16 00:00:00,40,1,0,20,0,0,0,0
3c379be4e3c958cb232879bef39a27f2,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3c399da8f5d304803cc2c064f894a503,2020-05-16 00:00:00,1,4,0,0,0,0,0,0
3c3acb6d3351676cd4b998d7db057737,2020-05-16 00:00:00,23,0,0,0,0,0,0,2
3c3d4c905bb8dcc0af1bb1af33c688dd,2020-05-16 00:00:00,0,8,0,0,0,0,1,0
3c3d9367e123cae6fd44399e450b2567,2020-05-16 00:00:00,0,6,0,0,0,0,0,0
3c3fb69f7e4eed8c05783874eca56019,2020-05-16 00:00:00,100,0,0,0,10,1,1,3
3c41d0a827e2ef29718211cd86ac77eb,2020-05-16 00:00:00,0,0,1,0,0,0,2,1
3c42aa3efd32554e02fac46146ea359d,2020-05-16 00:00:00,27,0,0,0,0,0,0,1
3c444e00c167b99d3e89335b81b0a586,2020-05-16 00:00:00,0,4,0,0,0,0,0,2
3c450ef88b91a647f57130090bfb7977,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3c45d712f51b4322e94cc1bc91f50d1c,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3c45efccb5cbe72b79245d5643ba1dcc,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3c48e77576b546a7d7e745875793f062,2020-05-16 00:00:00,3,1,0,0,0,0,0,0
3c490f9f5813cb310f1dd3a68d752852,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c4a815c69e173cc9f9f96cca0908b26,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c4aa45dcd5062f486097af28827f96b,2020-05-16 00:00:00,0,5,0,0,0,0,0,0
3c4adc611a5358357943bf7849201727,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c4b7a4a336f97b7562ee9b91ec4c0a5,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c4e025540fed542122981af24ddd1ef,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3c4e159199fed9fa84fd3e126e5cafa9,2020-05-16 00:00:00,0,4,0,0,1,0,0,0
3c4ea567ca53fa279b866711bd8e5757,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3c4fae1783d63c1168d2b7e9f5fb93df,2020-05-16 00:00:00,10,2,0,0,0,0,0,0
3c5252e31550f75fc1bedaa6e35b7c6a,2020-05-16 00:00:00,0,1,0,0,1,0,0,0
3c529eb458f294850c04e10e77f24d7d,2020-05-16 00:00:00,0,0,6,0,0,0,0,2
3c53ec427db68f72cd3f849be89d6ef2,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3c550e0c211fc613cc6ea50b88bffc0c,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3c56ef0acfef72a9a6a7ea7df10d81b2,2020-05-16 00:00:00,8,0,0,18,1,0,0,0
3c584065b82e36d038ce1d41019f8f1e,2020-05-16 00:00:00,20,0,0,71,0,0,0,1
3c59f47aadd0834441e916a82fc252eb,2020-05-16 00:00:00,0,6,1,0,4,4,0,3
3c5c048593204e617965cb109795c771,2020-05-16 00:00:00,8,4,5,0,1,4,4,0
3c5c2b1bd3a751e27d04d83dfaaa483a,2020-05-16 00:00:00,0,0,9,0,0,18,3,1
3c5ccab8e61677356f86dd66b50a5187,2020-05-16 00:00:00,0,0,0,0,0,3,0,1
3c5d05e6f4c1566a05c24d488570110b,2020-05-16 00:00:00,3,1,0,0,0,0,0,0
3c5f6f8c1a9914cb3e58ba980597ae43,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c62a413cd833e12f376170fd35cc5b0,2020-05-16 00:00:00,0,0,4,0,3,0,1,0
3c632197b2f965ac0d6196d7e551af53,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3c639330ff49bc9587175b0f605258ea,2020-05-16 00:00:00,0,0,0,0,7,0,0,0
3c639e79a3f85a98c02bbbfe1c6b4426,2020-05-16 00:00:00,4,0,0,0,0,0,0,1
3c63a883064615d7595fd1c6e323f02b,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3c64c7cdcefe920cd3ea1b03faeddeb1,2020-05-16 00:00:00,5,3,0,1,0,0,0,0
3c685bd72916b82c582296f4f3a59c06,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3c68b1f249827c68c0645252300589ee,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c6c24ff76e5cb21369469c5563610ae,2020-05-16 00:00:00,202,7,0,0,1,1,0,83
3c6caaaf159bb148975c2628974ca896,2020-05-16 00:00:00,45,0,5,0,2,1,2,0
3c6cece5c1e807eeee87603fe0c8f0ea,2020-05-16 00:00:00,98,0,0,0,1,2,6,3
3c7360c6ba08dbaf9b56a5659f9059a8,2020-05-16 00:00:00,0,0,42,0,0,9,18,6
3c746ace06d91d37b2cc688f938d9d31,2020-05-16 00:00:00,5,2,0,0,0,0,0,0
3c751f4522d680a637de67ba5ee497f0,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c76b71469fe8ba0970b1530155b89cb,2020-05-16 00:00:00,2,0,0,0,4,5,1,0
3c76d363648911a00d8505bf05c3ebf0,2020-05-16 00:00:00,1,16,0,0,0,0,0,0
3c76dbb855f7629421e20b77ff572073,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3c77ef827afde25b8d1d992d5f261e64,2020-05-16 00:00:00,3,0,0,0,1,0,0,0
3c794c8f5b69527d5ee18fea0c43afa3,2020-05-16 00:00:00,0,1,0,0,0,1,0,0
3c7ae58df5f585384da867fbccb43c84,2020-05-16 00:00:00,1,0,0,0,0,0,0,0
3c7d1c6fb33c62bf2ff5b5b3c6a16360,2020-05-16 00:00:00,0,0,17,0,0,0,0,3
3c7d578bd50584e933a90ca8bd8bea6b,2020-05-16 00:00:00,0,0,0,0,0,1,2,0
3c819017284e9eacddf81f86aa936a45,2020-05-16 00:00:00,0,1,0,0,1,0,0,0
3c827191b5df8fecc2e7e2d777ade728,2020-05-16 00:00:00,0,0,0,0,0,2,0,1
3c839a5d16d06930610dce9b16a9c80d,2020-05-16 00:00:00,7,0,1,0,0,0,0,1
3c847d58060bfc820835853e97ada697,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3c8510c07dc594d0787cf800b192adda,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3c85c1e314154972520b2589f266a963,2020-05-16 00:00:00,11,0,0,0,1,0,0,0
3c86daac8f13d18f3da5f0fef72d2d41,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3c877e4825cb8644091d5f64839d2b4a,2020-05-16 00:00:00,1,1,0,0,0,0,0,0
3c89d5d22d2253fcd13d1985e74da87b,2020-05-16 00:00:00,22,0,0,0,0,0,0,2
3c8a38d63ea3d75f4e057a5accff4874,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c8a49145944fed2bbcaade178a426c4,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c8b2d10ebf3ea888f05f633428f568f,2020-05-16 00:00:00,0,0,0,0,0,1,0,0
3c8c2cb620aff1ab82525783536bc841,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c8df379bee69eed0d68f3be0a535cf3,2020-05-16 00:00:00,5,0,0,0,0,3,0,0
3c8e48550d553c018b9feedc1d840fc8,2020-05-16 00:00:00,0,0,0,0,0,2,0,1
3c9137e78955bac5e8e267948c750213,2020-05-16 00:00:00,0,2,0,0,1,0,0,0
3c9204b588de551995e6fd5700e24b94,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c924ce13a25602c3c81edb9f09c40d1,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3c94a8db6cee04bac1d183b96e595551,2020-05-16 00:00:00,8,4,0,0,0,0,0,1
3c96aa302d2da3c6db0313bd6ba42b30,2020-05-16 00:00:00,0,0,1,0,0,0,1,3
3c96d8feae3885bc91b22975f33ef55a,2020-05-16 00:00:00,0,18,0,0,0,0,0,0
3c98974ceccf226f4a6099cee324a957,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3c994da19d1c14e702a1c07103eaef88,2020-05-16 00:00:00,0,1,0,0,1,0,0,0
3c9b4657b3df3d50bfda9281a13c1132,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3c9bb3111dbe871c44dfb02020d1e50e,2020-05-16 00:00:00,0,0,4,0,0,2,0,2
3c9fa10905640eedf6157894399377b5,2020-05-16 00:00:00,0,0,8,0,0,0,0,2
3ca08b947fd6786641be70220e5c5aae,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3ca2600103709315015574dab9bea4dd,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3ca32b7c713221f51dcf867fe7b8190d,2020-05-16 00:00:00,0,6,0,0,0,0,0,0
3ca43d27fa81f452a4d0b6ae09f809aa,2020-05-16 00:00:00,0,0,0,0,2,0,0,1
3ca4c01fcfe16df7ad22533c10cf5f21,2020-05-16 00:00:00,0,0,8,0,0,0,0,2
3ca65bc2bdb192486e586360a1c55c04,2020-05-16 00:00:00,3,0,0,0,0,0,0,0
3ca7176898afc20f480adfa00ab194bd,2020-05-16 00:00:00,24,1,0,0,3,3,1,2
3ca9454e9b4a9d092f28b93e0b8100b4,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cac05c43c46a522c11e6ff978d89664,2020-05-16 00:00:00,3,0,0,0,0,0,0,3
3cac492efb6b53a666896f72d436741d,2020-05-16 00:00:00,97,2,0,42,0,0,0,3
3cad738c9e35c02c7fd2d5697786fc11,2020-05-16 00:00:00,0,0,5,0,0,0,0,1
3cae6e7765f604948f3a459c5341a250,2020-05-16 00:00:00,0,4,0,0,0,0,0,0
3caff6dd0c1e088c1bf9da396793a63c,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3cb3565bb370bfeace583c74e2472039,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3cb46b90e9f95c4fbac6f6750bf5ba52,2020-05-16 00:00:00,2,3,0,0,0,0,1,0
3cb77b8cc43e6ca0873b20c50c711001,2020-05-16 00:00:00,0,0,0,0,3,0,0,0
3cb84f775865518feb7b61003679b173,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3cb9040727cdfd5dcf7bba722448d82b,2020-05-16 00:00:00,8,23,0,0,3,0,0,0
3cba02c0013093e445bd3a12d79bc4cf,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3cba81c5c6cac4ce77157631fc2dc277,2020-05-16 00:00:00,0,53,0,0,2,0,0,0
3cbe021305b28b32b9c94c9aba399bbb,2020-05-16 00:00:00,0,1,0,0,2,0,0,0
3cbf0d2431806782f38697616788ef2f,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cc013e6d357fb59a4649a59c8102673,2020-05-16 00:00:00,5,0,2,0,0,3,4,1
3cc33dddc7285daa41b860e33137e6d9,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cc3f4437d6f65e00f12871b415496f3,2020-05-16 00:00:00,1,4,1,0,1,0,4,1
3cc43c9ff39f4b0658e51052b357d259,2020-05-16 00:00:00,0,0,5,0,0,0,0,1
3cc5605e22c9aca0d233f26b6b2534e0,2020-05-16 00:00:00,38,2,18,6,4,6,7,1
3cc578f087ea520aefaaf92c802c1a34,2020-05-16 00:00:00,0,35,0,0,0,0,0,0
3cc6bc8be562b46a16a3c000d7b94ce4,2020-05-16 00:00:00,0,11,0,0,0,0,2,0
3cc71b305c7509911416c1666771dc4b,2020-05-16 00:00:00,17,0,2,0,3,8,2,1
3cc7b7c223303611c0397893b3771447,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cc924f3b2a6488bea853f931a603375,2020-05-16 00:00:00,0,0,15,0,0,0,0,0
3cca989e13465957775c6fbc78f8facb,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3ccb04bfec0a0b7e94a8b729dd1efac1,2020-05-16 00:00:00,0,0,2,0,0,0,0,0
3ccb222c32c55bfade74d9fee4ec792e,2020-05-16 00:00:00,0,4,0,0,1,0,0,0
3ccb8208d2e199b24d39d2dc626d0172,2020-05-16 00:00:00,0,2,0,0,1,0,0,0
3cce8b6c5de7df6410632c805a05318f,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3ccf3b58efd7813e157d20d9792506fa,2020-05-16 00:00:00,10,0,0,0,0,0,0,1
3cd0727bf5a6ae24d53f68e8b28a6f0f,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3cd18e369c2257824b409b7803b4e255,2020-05-16 00:00:00,0,6,5,0,3,4,0,0
3cd323e5e508e1d1432cea8101dfde9a,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cd5813f2ca5e889043c71e460564ec0,2020-05-16 00:00:00,0,4,0,0,0,0,0,0
3cd5f7257d5f808032a5b9badbfaaedc,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cd7c465a96e09350a313768cfa26642,2020-05-16 00:00:00,0,0,0,0,0,3,0,1
3cd8fabe5152c1a08d7b50bdb03af2c7,2020-05-16 00:00:00,32,0,0,0,0,3,0,3
3cdb80ff717baa91aa49ed00da96a7fa,2020-05-16 00:00:00,0,0,13,0,0,0,0,1
3cdbd74df01f81ad6a5d11806c422086,2020-05-16 00:00:00,45,0,0,0,0,0,0,0
3cdc45461c5b877ae0f183a64e7e41cc,2020-05-16 00:00:00,0,6,0,0,0,0,0,0
3cdc7bebf1d0bacd76971377387ccec4,2020-05-16 00:00:00,1,2,0,0,0,0,0,0
3cdcf2ccc072206c23850190e290a6f4,2020-05-16 00:00:00,0,0,1,0,0,1,0,1
3cdd0dfecaa8127d1a556f21f96500d7,2020-05-16 00:00:00,27,2,0,0,3,0,0,1
3ce192bb3aad8a9edd9dbc3902753d88,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3ce37f5165b1dc0c4224223397b9d995,2020-05-16 00:00:00,119,5,3,0,2,4,6,2
3ce3fc7ce004fda621daf602fee6be60,2020-05-16 00:00:00,0,0,0,0,0,0,0,1
3ce5c703e13c387aaa9e36e09af72229,2020-05-16 00:00:00,6,1,1,0,0,1,5,1
3ce5f13d5120f02e208889fa5253d898,2020-05-16 00:00:00,0,1,0,0,1,0,0,0
3ce6d3c8830d27ec2e6a1936ecbaa514,2020-05-16 00:00:00,1,1,0,0,1,0,0,0
3cebeed83653053fef153c67a295db41,2020-05-16 00:00:00,0,0,2,0,0,0,2,2
3cec6ef2f3437d2a8b7c235a65df73a1,2020-05-16 00:00:00,3,0,0,0,0,0,0,0
3cee86030670345675e9e51e9220da04,2020-05-16 00:00:00,0,2,0,0,1,0,0,0
3cf1599f66f6d7148a0455aa03ca4f4d,2020-05-16 00:00:00,10,0,0,0,0,0,0,1
3cf166c6b73f030b4f67eeaeba301103,2020-05-16 00:00:00,6,40,0,0,0,3,0,0
3cf36770ed2d73f4d4b0da5f07bbb33c,2020-05-16 00:00:00,0,0,3,0,0,0,0,2
3cf55a9803296f5da3b9e7f599c679cd,2020-05-16 00:00:00,0,0,0,0,2,0,0,0
3cf790257922699b6bba537a8875936e,2020-05-16 00:00:00,8,0,0,0,0,0,0,0
3cf84d6886343de5cbdaebc0b0e8444f,2020-05-16 00:00:00,0,1,6,0,0,8,0,1
3cf87555555d53fdfff1504f7da48b9c,2020-05-16 00:00:00,26,0,0,0,0,0,0,1
3cf91bb0af22488ec708ada45da3da32,2020-05-16 00:00:00,0,0,0,0,0,0,1,0
3cf92d0e4ac90ca7a41db5d4776cd1a0,2020-05-16 00:00:00,9,1,3,0,0,0,0,0
3cfa2267f5bb1c1f821fd7437965d372,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3cff494bb4509ae9642d3f9efcb0b2df,2020-05-16 00:00:00,0,0,0,0,6,0,0,0
3d00bfb305206aedca34235e9ec0cc18,2020-05-16 00:00:00,0,11,0,0,1,0,0,0
3d04cde876d5de762452483f2b92b591,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3d04eba6d6d3bbeaf66c41c615fd21a8,2020-05-16 00:00:00,0,3,0,0,0,1,4,0
3d059c6932915555ce541991c4d4c605,2020-05-16 00:00:00,32,0,0,0,0,0,0,1
3d06195f5d7236d233e284b13d1697bf,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3d076766aee0f9a31d1ff0bf0f26161d,2020-05-16 00:00:00,0,1,3,0,0,0,1,1
3d0a60ac555f3e5306deafee067d3445,2020-05-16 00:00:00,0,0,2,0,0,0,0,2
3d0b52efaf0b7f3985b380f4d9920008,2020-05-16 00:00:00,0,0,0,0,0,2,0,0
3d0c3999231e864cb9522f766f8758ab,2020-05-16 00:00:00,0,1,0,0,0,0,0,1
3d0ca5a057361ed63510056e51ffdd9d,2020-05-16 00:00:00,0,0,1,0,0,5,0,2
3d0cadff568aaf4b63dbbc2b045d8772,2020-05-16 00:00:00,0,0,3,0,0,0,0,0
3d101f7296bf96a56ba1ec6b5569071d,2020-05-16 00:00:00,20,0,0,1,0,0,0,1
3d102c3a70c2e86dd4cef9505a3fc758,2020-05-16 00:00:00,33,0,1,0,0,7,1,1
3d112d6508b0d89937b2c0c5d6cb885e,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
3d1296c4b4b859ac2fb14019654a5f57,2020-05-16 00:00:00,24,14,0,0,1,0,0,2
3d1a600f6c833fc5e42ec17d307b4044,2020-05-16 00:00:00,6,0,0,0,0,0,0,0
3d1c973e93a52e09ad83f9bbdd7694da,2020-05-16 00:00:00,0,8,0,0,0,0,0,0
3d1da3c6f59514e3a9c553326c3ab5ce,2020-05-16 00:00:00,2,0,0,0,0,0,0,0
3d1f5fc1474a8aeae0feea0a71caeb40,2020-05-16 00:00:00,3,0,0,0,0,0,0,0
3d1f9e7466cf77a4ef7b99a02edba04c,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3d20e6108592c40e8671b7a8b0c372d2,2020-05-16 00:00:00,0,0,4,0,0,12,0,1
3d21015da2ed5ae6e46dc52d1cb29ca6,2020-05-16 00:00:00,0,2,0,0,0,0,0,0
3d225222bf66581fa747d408762c6df3,2020-05-16 00:00:00,114,0,0,0,0,0,0,3
3d232d407c9b282b75e8dac1fe39bfa4,2020-05-16 00:00:00,0,0,1,0,0,8,5,1
3d241e3eceaadb63ac15a5f7a1312c3b,2020-05-16 00:00:00,0,106,0,0,1,0,0,0
3d26b32d50966eb4149d856e8e26ee20,2020-05-16 00:00:00,6,1,0,0,0,0,0,1
3d27a8a64cec5ff5f933e5b0483545ab,2020-05-16 00:00:00,0,117,0,0,4,0,0,0
3d28593a16a403fa1a37232c9049d0f0,2020-05-16 00:00:00,0,0,3,0,0,0,2,1
3d288a9afc752e8ca786734bd823118f,2020-05-16 00:00:00,0,3,0,0,4,0,0,0
3d298c359e5da9afd17456c552fa2aa5,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3d2b7b5f33bb5d6f733b5b1b18639153,2020-05-16 00:00:00,0,0,0,0,6,0,0,0
3d2be70e0fe454729f39bc597ca587a9,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3d2c4b13473e93eedeb8bb09feaa0ae4,2020-05-16 00:00:00,0,8,0,0,0,0,0,0
3d2d30960eae9770a232641d29158db0,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3d300dd9952e45997b8d130f5002a52a,2020-05-16 00:00:00,0,1,1,0,0,0,1,0
3d30296f3e6497dc91bf8ba8d87d9791,2020-05-16 00:00:00,0,7,0,0,0,0,0,0
3d30616d86304fd5c341aac0f9d1474d,2020-05-16 00:00:00,1,13,0,0,0,0,2,0
3d34906531774317a0a958699efe53d4,2020-05-16 00:00:00,0,6,0,0,2,0,0,0
3d353a53acafb0aa9c479b9ff2f129c5,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3d36c7d6911d083a2b23835563a5410a,2020-05-16 00:00:00,0,1,0,0,0,1,0,0
3d385ec61bfa9196d4bfaa241af4e30f,2020-05-16 00:00:00,0,1,0,0,0,0,0,0
3d387999f9292ab1e664556c5811dd5a,2020-05-16 00:00:00,0,3,0,0,0,0,0,0
3d3b7487437062a74127a6aa1986f7a4,2020-05-16 00:00:00,0,0,0,0,1,0,0,0
