account_id,observation_date,is_churn,total_events,uniq_prod_ct,total_freebies,pct_reading,pct_downloads_per_book,readingownedbook,ebookdownloaded,readingfreepreview,highlightcreated,freecontentcheckout,readingopenchapter,producttoclivebooklinkopened,livebooklogin
7ef083735ab6e0f57e38a86bbf9fc323,2020-03-01,True,124,7,1,0.15322580645161290323,0.28571428571428571429,19,2,0,95,0,1,0,2
7ef0cbc4d4d3c3d74d3f0036b75bc0c4,2020-03-01,True,5,2,0,0.60000000000000000000,0E-20,3,0,0,0,0,0,0,2
7ef29accc3f6c51d0eee95f24bfe028b,2020-03-01,True,3,1,0,0.66666666666666666667,1.00000000000000000000,2,1,0,0,0,0,0,0
7ef3ea1a08f609e4ce2adc1365e2eb64,2020-03-01,True,17,1,0,0.76470588235294117647,0E-20,13,0,0,3,0,0,0,0
7ef62edb213a8925c5031ebf91659694,2020-03-01,True,5,1,0,0.40000000000000000000,1.00000000000000000000,2,1,0,0,0,0,0,0
7efdc5749d58b403a460ba6575331eaa,2020-03-01,True,7,1,0,1.00000000000000000000,0E-20,7,0,0,0,0,0,0,0
7efeb6400e09756814e99049835fa47b,2020-03-01,True,2,2,0,0.50000000000000000000,0E-20,1,0,0,0,0,0,0,1
7eff48aa35561eafde8f0cdef48eb2ec,2020-03-01,False,7,1,0,0.85714285714285714286,1.00000000000000000000,6,1,0,0,0,0,0,0
7eff7eea148bd74c6e8cc27687639e1b,2020-03-01,True,3,2,0,0.66666666666666666667,0.50000000000000000000,2,1,0,0,0,0,0,0
7effee54d11dc848603092615ada146c,2020-03-01,True,88,2,0,0.82954545454545454545,0E-20,73,0,0,0,0,0,0,2
7f00e961a32da76a41aa9cca6ed5e257,2020-03-01,False,88,5,6,0.54545454545454545455,0.40000000000000000000,48,2,4,0,0,2,4,2
7f07ca326ce76cdde680e4b3d568bce8,2020-03-01,True,13,10,2,0.07692307692307692308,0.70000000000000000000,1,7,0,0,2,0,1,0
7f0b68abe24ee9368f5d8030df027dad,2020-03-01,True,33,2,0,0.12121212121212121212,7.5000000000000000,4,15,0,0,0,0,0,3
7f10a134dabf4b61cb4c4e9b59115c04,2020-03-01,True,15,3,1,0.93333333333333333333,0E-20,14,0,0,0,1,0,0,0
7f110d725c6560a97435d8ca28f93a8b,2020-03-01,True,45,4,1,0.48888888888888888889,0E-20,22,0,0,17,0,1,0,2
7f12433940facefbd917fce3ae1d450e,2020-03-01,False,137,7,43,0.54744525547445255474,0E-20,75,0,4,0,0,39,0,1
7f1524f9f0c1cff89f8187efe53053e5,2020-03-01,False,19,4,2,0.42105263157894736842,0.50000000000000000000,8,2,0,2,0,2,1,1
7f16b9ae152cb03edc3d6fcbdda22c9b,2020-03-01,True,49,3,0,0.85714285714285714286,0.33333333333333333333,42,1,0,0,0,0,0,1
7f18ca485841d9662f1d56e0112fcd4a,2020-03-01,False,62,13,1,0.32258064516129032258,0E-20,20,0,1,24,0,0,1,1
7f1991be99a01ad61e88335a608d1f78,2020-03-01,True,98,16,44,0.01020408163265306122,0.62500000000000000000,1,10,37,0,1,6,38,2
7f1d0627d65e2595683ab1ae5266e781,2020-03-01,True,15,1,0,1.00000000000000000000,0E-20,15,0,0,0,0,0,0,0
7f1d1d343fca785545dd5b943ccd0827,2020-03-01,False,25,4,2,0.64000000000000000000,0.50000000000000000000,16,2,2,0,0,0,0,2
7f20102288a9280db3c9bd0d08d7d367,2020-03-01,False,5,2,0,0.60000000000000000000,0E-20,3,0,0,0,0,0,0,2
7f26d45735820be9e84b1eb6941335bd,2020-03-01,True,4,1,0,0.25000000000000000000,0E-20,1,0,0,0,0,0,0,0
7f2776f553fe2d5f8bc9a0e0a6d9ec12,2020-03-01,True,4,3,0,0.25000000000000000000,0E-20,1,0,0,0,0,0,0,0
7f29479bb32cd9c3d82e75dda72fb3d4,2020-03-01,True,17,7,1,0.52941176470588235294,0.85714285714285714286,9,6,0,0,1,0,0,0
7f29fb3f7c009bf1557cbd656e9b85af,2020-03-01,True,11,8,0,0.09090909090909090909,1.1250000000000000,1,9,0,0,0,0,0,1
7f2b22c0ca59762119d603055159bf57,2020-03-01,True,127,11,8,0.57480314960629921260,0.72727272727272727273,73,8,5,5,0,3,0,3
7f2d5207a98c01e109b1dd108ec7b3d3,2020-03-01,False,33,3,0,0.93939393939393939394,0E-20,31,0,0,0,0,0,0,1
7f2ef0b35b52624c58cb34baeee2ec67,2020-03-01,True,31,2,0,0.70967741935483870968,0E-20,22,0,0,0,0,0,0,2
7f30aa5504c86d20770f25a501fceb1e,2020-03-01,False,53,13,17,0.22641509433962264151,0.15384615384615384615,12,2,13,0,1,3,9,3
7f3301ac13f6723c6132ca3d47fca51a,2020-03-01,True,4,1,0,0.50000000000000000000,1.00000000000000000000,2,1,0,0,0,0,0,0
7f3502afb4b64c52956ee0894e4f449e,2020-03-01,True,12,4,1,0.41666666666666666667,1.5000000000000000,5,6,0,0,1,0,0,0
7f3ed841381af3c71e3be0dda5e0543a,2020-03-01,True,3,1,0,0.66666666666666666667,0E-20,2,0,0,0,0,0,0,0
7f3f18f85a7edffa7e04612d6894a302,2020-03-01,True,39,6,4,0.28205128205128205128,1.5000000000000000,11,9,1,0,0,3,5,1
7f402d7c67b292c6ad1abf95c16d76d0,2020-03-01,True,35,6,16,0.28571428571428571429,0E-20,10,0,0,0,0,16,0,3
7f4731cb943ac2d26ebcf76c8c900bb5,2020-03-01,True,11,1,0,0.90909090909090909091,0E-20,10,0,0,0,0,0,0,0
7f4b005d99b3220ccee09e4631f952a5,2020-03-01,False,358,17,7,0.48324022346368715084,0.05882352941176470588,173,1,4,60,1,2,2,4
7f533f735a9b683b10bab83f12fec841,2020-03-01,False,15,2,0,0.53333333333333333333,0E-20,8,0,0,0,0,0,0,1
7f545c67e965f33988d3637102d5d08e,2020-03-01,False,75,10,5,0.72000000000000000000,0.50000000000000000000,54,5,0,1,0,5,3,1
7f5dd26dc326e74a0cee5d861fddd89f,2020-03-01,False,2,1,0,1.00000000000000000000,0E-20,2,0,0,0,0,0,0,0
7f60fcc4343e53ad17f54f508d216573,2020-03-01,True,5,1,0,0.60000000000000000000,1.00000000000000000000,3,1,0,0,0,0,0,0
7f618331378ca3b3eab3e0da095d18c7,2020-03-01,True,395,2,0,0.10886075949367088608,0.50000000000000000000,43,1,0,325,0,0,0,4
7f6591e4ea678fa2059e07448108636a,2020-03-01,True,54,2,3,0.37037037037037037037,0E-20,20,0,3,0,0,0,0,1
7f6936214184b2d00c70eac687b4f29c,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
7f70df31d6e4e20fb70ea776eca4efe7,2020-03-01,True,3,1,0,0.33333333333333333333,2.0000000000000000,1,2,0,0,0,0,0,0
7f71e947a3ed3e067f97c47e3e6a38aa,2020-03-01,True,1243,49,154,0.00241351568785197104,0E-20,3,0,2,123,1,151,27,1
7f7247ddadc8e0d5bbc2868d727610c1,2020-03-01,True,5,1,0,1.00000000000000000000,0E-20,5,0,0,0,0,0,0,0
7f7c01caeb12cb81e32bcd6aa9f32d24,2020-03-01,False,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
7f847e780c1f85ad95b65bcf5b633553,2020-03-01,True,5,2,0,0.20000000000000000000,2.0000000000000000,1,4,0,0,0,0,0,0
7f8bbd1013db5d965dff2121f9720721,2020-03-01,True,134,2,0,0.92537313432835820896,2.0000000000000000,124,4,0,0,0,0,0,3
7f94719a07c3d3d730fb6b05e9dee36e,2020-03-01,True,48,2,0,0.77083333333333333333,0E-20,37,0,0,1,0,0,1,1
7f952f62bb69736f71ff3f04a99c0709,2020-03-01,True,9,2,3,0.22222222222222222222,0E-20,2,0,0,0,0,3,1,0
7f9822d7eaeb48180be164bbcf57bb12,2020-03-01,False,37,7,4,0.59459459459459459459,0.57142857142857142857,22,4,3,0,1,0,3,1
7f9e3113eb869488d3b9e80931e75946,2020-03-01,True,4,2,0,0.25000000000000000000,1.00000000000000000000,1,2,0,0,0,0,0,1
7fa0db07df9e86ab22d8bc3fde766710,2020-03-01,False,16,8,0,0.18750000000000000000,1.5000000000000000,3,12,0,0,0,0,0,1
7fa103b2e3d548495ca0338b5acead93,2020-03-01,False,50,12,2,0.44000000000000000000,0.58333333333333333333,22,7,0,12,0,2,0,2
7fa2c598be3498baead8d1d2c4485ab9,2020-03-01,True,10,7,0,0.10000000000000000000,1.00000000000000000000,1,7,0,0,0,0,0,1
7fa6dc5cb2984c677ca7c8ce1a5ca5f9,2020-03-01,True,86,44,2,0.01162790697674418605,1.5000000000000000,1,66,0,0,2,0,0,0
7fa99daa9a13afbd1c263a7b211ebf09,2020-03-01,True,4,1,0,1.00000000000000000000,0E-20,4,0,0,0,0,0,0,0
7fb0e7858c631968249bd37b50c0adcf,2020-03-01,True,10,2,3,0.50000000000000000000,0E-20,5,0,3,0,0,0,0,1
7fb1de17744e99987a46c8a43a3c77db,2020-03-01,True,15,5,1,0.53333333333333333333,0.60000000000000000000,8,3,0,0,0,1,3,0
7fb5ec2723a9e31eb30e4dc02037e898,2020-03-01,True,22,7,8,0.04545454545454545455,1.5714285714285714,1,11,0,0,0,8,2,0
7fbb2a0fd62f95163863c773b245b341,2020-03-01,False,13,1,0,0.84615384615384615385,1.00000000000000000000,11,1,0,0,0,0,0,0
7fc3a015ee4b275832c1d7861df381d4,2020-03-01,False,24,6,0,0.75000000000000000000,0E-20,18,0,0,0,0,0,0,1
7fcb21c20c6051475727c995a39684a4,2020-03-01,True,99,2,93,0.04040404040404040404,0E-20,4,0,25,0,0,68,0,2
7fcbff32ba6970c5a98efe594b17c6a8,2020-03-01,False,363,34,1,0.04958677685950413223,10.0294117647058824,18,341,0,0,1,0,0,1
7fcc9f75463ed567f651d0009495e666,2020-03-01,True,9,2,0,0.77777777777777777778,0.50000000000000000000,7,1,0,0,0,0,0,1
7fceec3a7cfe2809df33c4f14508a6d7,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
7fcf353185c606a0e825759456be66e9,2020-03-01,False,67,4,9,0.82089552238805970149,0.25000000000000000000,55,1,0,0,0,9,0,2
7fcfffa424676f662e41d991a525d072,2020-03-01,True,9,4,3,0.11111111111111111111,0.50000000000000000000,1,2,0,0,0,3,2,1
7fd6cba1aeaf52c07ce22508ec35b115,2020-03-01,True,9,3,1,0.66666666666666666667,0E-20,6,0,1,0,0,0,0,1
7feec55b825a1c93d55b3ef9af9f9be5,2020-03-01,True,20,8,3,0.25000000000000000000,0.75000000000000000000,5,6,2,0,0,1,0,1
7feee6f5cccd81493190ce281acebb9c,2020-03-01,True,16,2,0,0.87500000000000000000,0E-20,14,0,0,0,0,0,0,1
7ff3811de81c4ef1b2161b1d6b79e563,2020-03-01,True,10,2,0,0.60000000000000000000,1.5000000000000000,6,3,0,0,0,0,1,0
7ff8573836d2916251e8ce0ccddf7781,2020-03-01,True,25,3,1,0.52000000000000000000,0E-20,13,0,0,0,0,1,1,1
7ff8ae957f7ec54f3b78956deaaf0d92,2020-03-01,True,7,1,0,0.71428571428571428571,1.00000000000000000000,5,1,0,0,0,0,0,0
7ff90f5fd5201e3b89f0370d2a9e8320,2020-03-01,True,30,2,29,0E-20,0E-20,0,0,29,0,0,0,0,1
7ffcaac6205bbe5e4d13717b5baf00a8,2020-03-01,True,6,5,0,0.16666666666666666667,0.80000000000000000000,1,4,0,0,0,0,0,0
7ffcf62a8c478592a5647e1c30a78016,2020-03-01,True,13,2,0,0.84615384615384615385,0E-20,11,0,0,0,0,0,0,1
7fffa85e984f5ea3398304033c057897,2020-03-01,True,4,2,0,0.75000000000000000000,0E-20,3,0,0,0,0,0,0,1
800a0b99a56ba7e67772fe877dde06a1,2020-03-01,True,4,3,1,0.25000000000000000000,0.66666666666666666667,1,2,0,0,1,0,0,0
80154d0cf42299d38de5046efc2429a3,2020-03-01,True,110,2,9,0.75454545454545454545,0E-20,83,0,9,0,0,0,0,2
80199686f5c0909737c0b805aceebf8c,2020-03-01,False,54,3,0,0.81481481481481481481,1.00000000000000000000,44,3,0,0,0,0,0,1
801b63c332307ed4083b166549b07066,2020-03-01,False,7,2,0,0.28571428571428571429,2.5000000000000000,2,5,0,0,0,0,0,0
801cc04254ebeedfc0e3a90d48fb825a,2020-03-01,True,10,1,0,0.80000000000000000000,2.0000000000000000,8,2,0,0,0,0,0,0
802a53ee4185f931bb2669bdd179b175,2020-03-01,True,2,2,1,0.50000000000000000000,0E-20,1,0,0,0,1,0,0,0
802a68dc80e2115359787abcd897504a,2020-03-01,False,60,19,13,0.28333333333333333333,0.26315789473684210526,17,5,8,0,0,5,10,2
802caaa145682ef696201007af39c2d5,2020-03-01,True,34,9,3,0.52941176470588235294,0E-20,18,0,1,0,1,1,1,1
8033a677e47db71a5f3eec0388e0ca08,2020-03-01,False,37,2,6,0.43243243243243243243,0.50000000000000000000,16,1,0,0,0,6,4,4
8042d588f29a8923d83eccc211dd0d94,2020-03-01,True,4,2,0,0.75000000000000000000,0E-20,3,0,0,0,0,0,0,1
80543fe6c3a7331353f7bbb138826c6f,2020-03-01,True,16,6,5,0.18750000000000000000,0.33333333333333333333,3,2,1,0,1,3,1,3
805500d7c5588c97d279bd23c53a2e65,2020-03-01,True,24,3,8,0.33333333333333333333,0.66666666666666666667,8,2,0,0,0,8,0,1
805c08364348b6df04977ccdc662c551,2020-03-01,False,3,3,0,0.33333333333333333333,0.33333333333333333333,1,1,0,0,0,0,0,1
805c4c40e27be7084fd38f6421c90852,2020-03-01,True,8,3,0,0.37500000000000000000,1.00000000000000000000,3,3,0,0,0,0,0,0
805d94d14046509f82c7bdb1819c64af,2020-03-01,True,9,2,0,0.55555555555555555556,0E-20,5,0,0,0,0,0,0,0
8063281ea9254f9ab9fd80a81339dc2a,2020-03-01,True,7,1,0,0.85714285714285714286,1.00000000000000000000,6,1,0,0,0,0,0,0
806bd329185d06576ace115a2e11de9d,2020-03-01,True,5,2,0,0.40000000000000000000,0.50000000000000000000,2,1,0,0,0,0,0,0
806bdb88add3f32125a4cdfc7c0ab97d,2020-03-01,True,11,5,2,0.45454545454545454545,0E-20,5,0,0,0,1,1,0,1
806d926414ce19d907700e23177ab4ff,2020-03-01,True,5,3,1,0.60000000000000000000,0.33333333333333333333,3,1,1,0,0,0,0,0
80711db38792f34a92d60bea67067ac4,2020-03-01,True,84,13,22,0.22619047619047619048,0E-20,19,0,1,23,0,21,4,1
8072f405471d085d0f9fec9e49f6790c,2020-03-01,False,4,2,0,0.25000000000000000000,1.00000000000000000000,1,2,0,0,0,0,0,0
8079181816390e2179257ceda03f5570,2020-03-01,True,28,12,11,0.57142857142857142857,0E-20,16,0,0,0,11,0,0,1
80796847dd4ec97948297c17a3b65333,2020-03-01,True,4,2,0,0.75000000000000000000,0.50000000000000000000,3,1,0,0,0,0,0,0
807b9be210ec6018b61f32498bd5abab,2020-03-01,True,22,2,0,0.72727272727272727273,2.5000000000000000,16,5,0,0,0,0,0,1
80872ec296cd22bee792b0be2bb54fdc,2020-03-01,False,9,2,0,0.77777777777777777778,0E-20,7,0,0,0,0,0,0,0
80881dcc4146f67df23c0378169fb14f,2020-03-01,True,11,4,0,0.27272727272727272727,1.5000000000000000,3,6,0,0,0,0,0,2
808837f97802a289ba988db8a8b556ed,2020-03-01,True,10,2,1,0.60000000000000000000,0.50000000000000000000,6,1,1,0,0,0,0,1
808cb09dbdd584f092ed3902bc99dd41,2020-03-01,False,24,3,0,0.70833333333333333333,1.3333333333333333,17,4,0,0,0,0,1,1
80a1b59f4a11a75f205d32f9063c314e,2020-03-01,True,16,3,8,0.31250000000000000000,0E-20,5,0,8,0,0,0,0,0
80a5f1eccefa40aa8121c3d980f5d0f2,2020-03-01,True,8,2,0,0.87500000000000000000,0E-20,7,0,0,0,0,0,0,1
80a9dd81596e1ec4e4b74b69db93111d,2020-03-01,True,20,5,0,0.75000000000000000000,0.40000000000000000000,15,2,0,0,0,0,0,1
80ac076c6aa236c9ccfc368482fa551d,2020-03-01,True,3,3,2,0.33333333333333333333,0E-20,1,0,0,0,2,0,0,0
80ae9e5d95b865fc88e424f191306e74,2020-03-01,True,17,1,0,0.88235294117647058824,0E-20,15,0,0,1,0,0,0,0
80b542a26bddba0bfea6dcd03ca38d54,2020-03-01,False,37,19,7,0.21621621621621621622,0.78947368421052631579,8,15,4,0,3,0,2,1
80b8d1618085215e2a214fe7e32b5ae0,2020-03-01,True,9,4,1,0.66666666666666666667,0E-20,6,0,1,0,0,0,0,1
80b926754a83d65c67bfc6c3586c300d,2020-03-01,True,20,2,0,0.85000000000000000000,0.50000000000000000000,17,1,0,0,0,0,0,1
80b98ee1f9d5c2642ae8357459875dbf,2020-03-01,True,13,7,0,0.46153846153846153846,0E-20,6,0,0,0,0,0,1,0
80bd6fd8ce43d59a9b402b5f882b7c83,2020-03-01,True,8,4,0,0.12500000000000000000,0E-20,1,0,0,0,0,0,0,1
80bedae150608e7805b159f76d210bf1,2020-03-01,True,7,4,0,0.42857142857142857143,0.25000000000000000000,3,1,0,0,0,0,0,0
80c5289390e6d059cce97fa42e67968d,2020-03-01,True,11,3,0,0.54545454545454545455,1.3333333333333333,6,4,0,0,0,0,0,1
80ca388fc0f9d1dd28bbb219667077e6,2020-03-01,True,52,13,14,0.17307692307692307692,0.53846153846153846154,9,7,3,0,0,11,2,1
80cc575463aeeea0fcb60214e9122660,2020-03-01,True,4,1,0,0.75000000000000000000,0E-20,3,0,0,0,0,0,1,0
80e49ec0903f1e8fa1a81df33841d6b1,2020-03-01,True,10,3,2,0.30000000000000000000,0.33333333333333333333,3,1,0,0,0,2,1,0
80f6ae3cfffeb1ec2d2c23a468428736,2020-03-01,True,18,3,0,0.88888888888888888889,0E-20,16,0,0,0,0,0,1,1
80fb1cc1fae471317a447ccd70b71c0f,2020-03-01,False,30,7,3,0.43333333333333333333,0.28571428571428571429,13,2,3,0,0,0,5,0
810849b6a6058a3696ba6041d12b4214,2020-03-01,True,40,4,1,0.85000000000000000000,0E-20,34,0,0,2,1,0,0,0
810e495f2bec7afa0ae09115172902b1,2020-03-01,True,12,1,0,0.66666666666666666667,1.00000000000000000000,8,1,0,0,0,0,0,0
8110c8e573f9db49a671a19748da122f,2020-03-01,True,8,1,0,1.00000000000000000000,0E-20,8,0,0,0,0,0,0,0
81126014e2d1cec348b14ee2805e6a12,2020-03-01,False,27,7,5,0.55555555555555555556,0E-20,15,0,5,0,0,0,5,1
8115041aea4e30c59bbdcd39439afc6b,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
811622056c23e935c21e4d05a47a6f9f,2020-03-01,True,58,2,0,0.96551724137931034483,0E-20,56,0,0,0,0,0,0,2
811975ddb8d065012db0a9fbc90050ff,2020-03-01,True,110,2,0,0.88181818181818181818,0E-20,97,0,0,0,0,0,4,4
811fd3e1b02cac0201aac937e0a2c1e8,2020-03-01,True,17,2,0,0.94117647058823529412,0E-20,16,0,0,0,0,0,0,1
812214fb8e7066bfa6e32c626c2c688b,2020-03-01,True,22,2,0,0.13636363636363636364,0E-20,3,0,0,0,0,0,0,0
8127a83897edb1df4301103d2b371857,2020-03-01,True,4,2,0,0.25000000000000000000,0.50000000000000000000,1,1,0,0,0,0,0,0
812e7b4fdf8bb4ce5ef4b7588371138f,2020-03-01,False,422,8,2,0.43601895734597156398,0E-20,184,0,0,187,0,2,1,2
813337caf3347d86bf25047cfecb5532,2020-03-01,True,4,1,0,0.50000000000000000000,0E-20,2,0,0,0,0,0,1,0
8139e3a254079cc1aeb283c699e396f6,2020-03-01,True,3,2,0,0.66666666666666666667,0E-20,2,0,0,0,0,0,0,1
814a7e57275cb8416f61e7866da51a4d,2020-03-01,True,45,2,0,0.93333333333333333333,0.50000000000000000000,42,1,0,0,0,0,0,1
814b16defdfa3b657fe9f5dd3deb2158,2020-03-01,True,41,2,3,0.75609756097560975610,0E-20,31,0,3,0,0,0,0,2
814ef8f01100ad3833bdd86e9b924d1d,2020-03-01,True,8,6,0,0.25000000000000000000,0E-20,2,0,0,0,0,0,0,1
815aab54890e67aaf0ce32f1df4abc9f,2020-03-01,True,54,9,22,0.31481481481481481481,0.44444444444444444444,17,4,0,0,3,19,2,2
815f6ccd7d59b3f10ab1f024e6ce7d8a,2020-03-01,False,36,5,2,0.77777777777777777778,0E-20,28,0,0,3,2,0,0,2
815ff7d630675a724759c55c6fc4e376,2020-03-01,True,16,2,0,0.56250000000000000000,1.5000000000000000,9,3,0,0,0,0,1,2
8160a237eef3baf2a933c5ac7cc564cf,2020-03-01,False,12,2,0,0.66666666666666666667,1.00000000000000000000,8,2,0,0,0,0,0,0
8169bfb7d530c9e276717fb71c84d666,2020-03-01,True,11,4,1,0.72727272727272727273,0.25000000000000000000,8,1,0,0,1,0,0,1
817c99c4861918e518dca75d712983eb,2020-03-01,True,14,11,1,0E-20,1.0909090909090909,0,12,0,0,0,1,1,0
817c9d71942829f1b1acbe59dbd5004c,2020-03-01,True,92,10,20,0.60869565217391304348,0E-20,56,0,16,0,0,4,7,1
818345da0ee0b115af0aee91da8fed0c,2020-03-01,False,12,3,6,0.33333333333333333333,0E-20,4,0,6,0,0,0,0,1
81882414191da0f84b97c411341cb3de,2020-03-01,True,6,2,0,0.50000000000000000000,0E-20,3,0,0,1,0,0,0,2
81942e6f065e87428de0b78fc0da1f58,2020-03-01,True,21,3,1,0.76190476190476190476,0E-20,16,0,1,0,0,0,0,1
819a523dc2420f759fc844d783da7e5f,2020-03-01,True,5,2,0,0.40000000000000000000,0E-20,2,0,0,0,0,0,0,1
819e3d6c1381eac87c17617e5165f38c,2020-03-01,False,59,5,0,0.76271186440677966102,1.00000000000000000000,45,5,0,0,0,0,0,0
819f68d326d0d1770d5f3fed204582cd,2020-03-01,True,7,1,0,0.85714285714285714286,0E-20,6,0,0,0,0,0,0,0
81a1043cc4b7c6e87dd32c80dc1ae812,2020-03-01,True,7,2,0,0.85714285714285714286,0.50000000000000000000,6,1,0,0,0,0,0,0
81ab273ae8a58af8bdcb7c9ea8314634,2020-03-01,True,115,3,0,0.76521739130434782609,0E-20,88,0,0,0,0,0,0,2
81ad44642fc0cc6145ac710b19bd2509,2020-03-01,False,4,3,0,0.25000000000000000000,1.00000000000000000000,1,3,0,0,0,0,0,0
81b188596d793a521a34afa8a7652a3c,2020-03-01,True,11,1,0,0.72727272727272727273,0E-20,8,0,0,0,0,0,0,0
81b7c5e5209aed9b9e982afa9dffe5f2,2020-03-01,False,44,25,4,0.06818181818181818182,0.64000000000000000000,3,16,0,0,4,0,0,0
81bb03770d1c820e9ce68b7be521b7e8,2020-03-01,True,78,9,24,0.47435897435897435897,0.11111111111111111111,37,1,0,0,1,23,10,1
81bde45c2da2db6f40d6d2cac94716a5,2020-03-01,True,16,1,0,1.00000000000000000000,0E-20,16,0,0,0,0,0,0,0
81c420e4662d866952c855af526f112a,2020-03-01,True,10,2,0,0.80000000000000000000,0E-20,8,0,0,0,0,0,0,2
81c985f5383a83a08d06bac50236d4b8,2020-03-01,False,75,12,0,0.84000000000000000000,0.83333333333333333333,63,10,0,0,0,0,0,2
81caeb468dd81e703be72a4343018194,2020-03-01,True,30,13,0,0.10000000000000000000,1.9230769230769231,3,25,0,0,0,0,0,1
81cb26e6df4d042d98b0cd3df388d535,2020-03-01,True,87,2,0,0.90804597701149425287,0E-20,79,0,0,0,0,0,1,2
81d2013a94478a4fb9d11115c07f753f,2020-03-01,True,24,2,0,0.95833333333333333333,0E-20,23,0,0,0,0,0,0,1
81d9033e99bee4a9c45b299520efd079,2020-03-01,True,7,1,0,1.00000000000000000000,0E-20,7,0,0,0,0,0,0,0
81ded1139cbcf91fe2fcbfa1e1e5c903,2020-03-01,True,6,1,0,0.66666666666666666667,0E-20,4,0,0,0,0,0,0,0
81e3225c6ad49623167a4309eb4b2e75,2020-03-01,False,39,4,0,0.94871794871794871795,0E-20,37,0,0,0,0,0,1,0
81e7c3dcb500f58a533ca7cf6b2f0599,2020-03-01,True,9,1,0,0.88888888888888888889,1.00000000000000000000,8,1,0,0,0,0,0,0
81edf00a6ac516a9f59e1a6545316318,2020-03-01,False,49,3,8,0.61224489795918367347,1.00000000000000000000,30,3,6,0,0,2,2,3
81ee0781f97666ba92e85b80cb1a65c4,2020-03-01,True,3,2,1,0.66666666666666666667,0E-20,2,0,0,0,1,0,0,0
81ee794d9a662b31dffb85f8f939d233,2020-03-01,True,7,5,1,0E-20,1.2000000000000000,0,6,0,0,1,0,0,0
81f66104cb0c6f185ded0895bcdb6299,2020-03-01,True,4,2,0,0.50000000000000000000,0.50000000000000000000,2,1,0,0,0,0,0,1
81fa75de718f3cb05b280e36569b06ca,2020-03-01,True,11,1,1,0.27272727272727272727,1.00000000000000000000,3,1,1,0,0,0,2,0
82017401d1386453571e6c6e78cf4575,2020-03-01,True,13,7,3,0.23076923076923076923,0E-20,3,0,0,0,3,0,1,0
8201aa354b5c90af0fb2f78b958ccf80,2020-03-01,False,27,6,0,0.66666666666666666667,0.16666666666666666667,18,1,0,0,0,0,3,2
82050abf79f6fe3000dab5874a70454f,2020-03-01,False,6,4,1,0.33333333333333333333,0.50000000000000000000,2,2,1,0,0,0,0,1
82054797739059e5e0d8edfb419f5395,2020-03-01,False,128,50,3,0.03125000000000000000,2.2800000000000000,4,114,0,0,1,2,2,2
820f7970418d010d52a1c1db2d3c1d65,2020-03-01,True,43,8,0,0.44186046511627906977,0.87500000000000000000,19,7,0,0,0,0,10,2
82161242827b703e6acf9c726942a1e4,2020-03-01,False,8,3,0,0.62500000000000000000,0E-20,5,0,0,0,0,0,0,1
821acec8f40463bce1c22d608147864b,2020-03-01,True,8,1,0,1.00000000000000000000,0E-20,8,0,0,0,0,0,0,0
8224f8a834496178830a6ddc9eb0c370,2020-03-01,True,71,4,1,0.70422535211267605634,0.25000000000000000000,50,1,0,2,1,0,0,1
822bfaa40020f5d6b232139160b48b05,2020-03-01,True,76,12,1,0.76315789473684210526,0.83333333333333333333,58,10,0,0,1,0,0,3
8234593c32bcb14766facaf225ed97a3,2020-03-01,False,65,11,2,0.20000000000000000000,0.18181818181818181818,13,2,1,30,0,1,4,4
82382ddb0bdb754e00685bf819762f81,2020-03-01,True,4,1,0,0.50000000000000000000,1.00000000000000000000,2,1,0,0,0,0,0,0
823d730ee5a9d8cf8314fa4e3553941d,2020-03-01,True,9,1,0,0.88888888888888888889,0E-20,8,0,0,0,0,0,0,0
823f49e1ea7875768f4cb51155bfafc1,2020-03-01,True,52,12,14,0.21153846153846153846,0.66666666666666666667,11,8,6,0,1,7,7,2
8241288f0bc1c5a10cc28860fb8694e8,2020-03-01,True,3,2,0,0E-20,1.5000000000000000,0,3,0,0,0,0,0,0
82429353edda060e9bf4c01c1e70602e,2020-03-01,False,26,10,2,0.42307692307692307692,0.80000000000000000000,11,8,0,0,2,0,0,0
82444f1fdb44f2b5098a3054d85fa85f,2020-03-01,True,19,3,0,0.57894736842105263158,0E-20,11,0,0,0,0,0,1,1
8244a65cff3e5cd2b18c37957124ac2d,2020-03-01,False,2,2,0,0E-20,0E-20,0,0,0,0,0,0,0,0
8245bc083ad870902276d51a97c02bc4,2020-03-01,True,2,1,0,0.50000000000000000000,0E-20,1,0,0,0,0,0,0,0
8246602dede95690c58cdc2002a7eed1,2020-03-01,True,26,2,0,0.96153846153846153846,0E-20,25,0,0,0,0,0,0,1
82473840ac20e0aaecf29c79b1ae8477,2020-03-01,False,5,1,0,1.00000000000000000000,0E-20,5,0,0,0,0,0,0,0
824afa35a273b362f71a69555b98e32e,2020-03-01,False,45,12,3,0.55555555555555555556,0.08333333333333333333,25,1,1,0,2,0,6,4
